"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Current Rating (Amps)","Current - Saturation","DC Resistance (DCR)","Description","Device Package","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Frequency - Self Resonant","Height - Seated (Max)","Inductance","Inductance Frequency - Test","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Material - Core","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Q @ Freq","Ratings","Series","Shielding","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Tolerance","Type","Value"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_slf12575_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/SLF12575T-680M2R0-PF/445-181397-1-ND/9740675,"","","","","","","","","2.4A","2A","77.8mOhm",FIXED IND 68UH 2A 77.8 MOHM SMD,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TDK SLF12575.PCBLIB,"","",TDK SLF12575,"","","","0.309 (7.85mm)","68µH","1kHz","2020-09-02 01:22:13.660000",Active,TDK Corporation,SLF12575T-680M2R0-PF,Ferrite,"1",Surface Mount,-40°C ~ 105°C,Nonstandard,TapeAndReel,"130",Active,"0.94","","",SLF,Shielded,"0.492 L x 0.492 W (12.50mm x 12.50mm)",DigiKey,"445-181397-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"68µH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_slf12575_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/SLF12575T-221M1R3-PF/445-174412-1-ND/5880186,"","","","","","","","","1.3A","1.3A","310mOhm Max",FIXED IND 220UH 1.3A 258 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TDK SLF12575.PCBLIB,"","",TDK SLF12575,"","","","0.309 (7.85mm)","220µH","1kHz","2020-09-02 01:22:13.657000",Active,TDK Corporation,SLF12575T-221M1R3-PF,Ferrite,"1",Surface Mount,-40°C ~ 105°C,Nonstandard,TapeAndReel,"131",Active,"0.94","","",SLF,Shielded,"0.492 L x 0.492 W (12.50mm x 12.50mm)",DigiKey,"445-174412-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"220µH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_slf12575_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/SLF12575T-220M4R0-PF/445-10542-1-ND/3934434,"","","","","","","","","4A","4A","31.6Ohm Max",FIXED IND 22UH 4A 26.3 MOHM SMD,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TDK SLF12575.PCBLIB,"","",TDK SLF12575,"","","","0.309 (7.85mm)","22µH","1kHz","2020-09-02 01:22:13.637000",Active,TDK Corporation,SLF12575T-220M4R0-PF,Ferrite,"1",Surface Mount,-40°C ~ 105°C,Nonstandard,TapeAndReel,"132",Active,"0.94","","",SLF,Shielded,"0.492 L x 0.492 W (12.50mm x 12.50mm)",DigiKey,"445-10542-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"22µH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_slf12575_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/SLF12575T-330M3R2-PF/445-173081-1-ND/5410297,"","","","","","","","","3.4A","3.2A","47.4mOhm Max",FIXED IND 33UH 3.4A 47.4 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TDK SLF12575.PCBLIB,"","",TDK SLF12575,"","","","0.309 (7.85mm)","33µH","1kHz","2020-09-02 01:22:13.633000",Active,TDK Corporation,SLF12575T-330M3R2-PF,Ferrite,"1",Surface Mount,-40°C ~ 105°C,Nonstandard,TapeAndReel,"133",Active,"0.94","","",SLF,Shielded,"0.492 L x 0.492 W (12.50mm x 12.50mm)",DigiKey,"445-173081-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"33µH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_slf12575_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/SLF12575T-151M1R5-PF/445-8917-1-ND/3431107,"","","","","","","","","1.6A","1.5A","210mOhm Max",FIXED IND 150UH 1.5A 175 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TDK SLF12575.PCBLIB,"","",TDK SLF12575,"","","","0.309 (7.85mm)","150µH","1kHz","2020-09-02 01:22:13.610000",Active,TDK Corporation,SLF12575T-151M1R5-PF,Ferrite,"1",Surface Mount,-40°C ~ 105°C,Nonstandard,TapeAndReel,"134",Active,"0.94","","",SLF,Shielded,"0.492 L x 0.492 W (12.50mm x 12.50mm)",DigiKey,"445-8917-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"150µH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_slf12575_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/SLF12575T-100M5R4-PF/445-174408-1-ND/5880182,"","","","","","","","","5.4A","5.5A","18.7mOhm Max",FIXED IND 10UH 5.4A 15.6 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TDK SLF12575.PCBLIB,"","",TDK SLF12575,"","","","0.309 (7.85mm)","10µH","1kHz","2020-09-02 01:22:13.607000",Active,TDK Corporation,SLF12575T-100M5R4-PF,Ferrite,"1",Surface Mount,-40°C ~ 105°C,Nonstandard,TapeAndReel,"135",Active,"0.94","","",SLF,Shielded,"0.492 L x 0.492 W (12.50mm x 12.50mm)",DigiKey,"445-174408-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"10µH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_slf12575_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/SLF12575T-470M2R7-PF/445-174413-1-ND/5880187,"","","","","","","","","3A","2.7A","63.4mOhm Max",FIXED IND 47UH 2.7A 52.8 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TDK SLF12575.PCBLIB,"","",TDK SLF12575,"","","","0.309 (7.85mm)","47µH","1kHz","2020-09-02 01:22:13.603000",Active,TDK Corporation,SLF12575T-470M2R7-PF,Ferrite,"1",Surface Mount,-40°C ~ 105°C,Nonstandard,TapeAndReel,"136",Active,"0.94","","",SLF,Shielded,"0.492 L x 0.492 W (12.50mm x 12.50mm)",DigiKey,"445-174413-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"47µH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_slf12575_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/SLF12575T-150M4R7-PF/445-174410-1-ND/5880184,"","","","","","","","","5A","4.7A","22.1mOhm Max",FIXED IND 15UH 4.7A 18.4 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TDK SLF12575.PCBLIB,"","",TDK SLF12575,"","","","0.309 (7.85mm)","15µH","1kHz","2020-09-02 01:22:13.580000",Active,TDK Corporation,SLF12575T-150M4R7-PF,Ferrite,"1",Surface Mount,-40°C ~ 105°C,Nonstandard,TapeAndReel,"137",Active,"0.94","","",SLF,Shielded,"0.492 L x 0.492 W (12.50mm x 12.50mm)",DigiKey,"445-174410-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"15µH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_spm3015-lr_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/SPM3015T-1R5M-LR/445-174448-1-ND/5962374,"","","","","","","","","3.3A","4.5A","62.4mOhm Max",FIXED IND 1.5UH 3.3A 62.4 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TDK SPM3012-LR.PCBLIB,"","",TDK SPM3012-LR,"","","","0.047 (1.20mm)","1.5µH","100kHz","2020-09-02 01:22:14.370000",Active,TDK Corporation,SPM3015T-1R5M-LR,Metal,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"138",Active,"0.59","","",SPM-LR,Shielded,"0.126 L x 0.118 W (3.20mm x 3.00mm)",DigiKey,"445-174448-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"1.5µH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_spm3015-lr_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/SPM3015T-4R7M-LR/445-174451-1-ND/5962377,"","","","","","","","","1.8A","3A","199.1mOhm Max",FIXED IND 4.7UH 1.8A 199.1 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TDK SPM3012-LR.PCBLIB,"","",TDK SPM3012-LR,"","","","0.047 (1.20mm)","4.7µH","100kHz","2020-09-02 01:22:14.347000",Active,TDK Corporation,SPM3015T-4R7M-LR,Metal,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"139",Active,"0.59","","",SPM-LR,Shielded,"0.126 L x 0.118 W (3.20mm x 3.00mm)",DigiKey,"445-174451-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"4.7µH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_spm3015-lr_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/SPM3015T-3R3M-LR/445-174450-1-ND/5962376,"","","","","","","","","2.2A","3.5A","134.2mOhm Max",FIXED IND 3.3UH 2.2A 134.2 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TDK SPM3012-LR.PCBLIB,"","",TDK SPM3012-LR,"","","","0.047 (1.20mm)","3.3µH","100kHz","2020-09-02 01:22:14.343000",Active,TDK Corporation,SPM3015T-3R3M-LR,Metal,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"140",Active,"0.59","","",SPM-LR,Shielded,"0.126 L x 0.118 W (3.20mm x 3.00mm)",DigiKey,"445-174450-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"3.3µH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_spm3015-lr_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/SPM3015T-R47M-LR/445-174446-1-ND/5962372,"","","","","","","","","4.8A","7A","28.2mOhm Max",FIXED IND 470NH 4.8A 28.2 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TDK SPM3012-LR.PCBLIB,"","",TDK SPM3012-LR,"","","","0.047 (1.20mm)","470nH","100kHz","2020-09-02 01:22:14.340000",Active,TDK Corporation,SPM3015T-R47M-LR,Metal,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"141",Active,"0.59","","",SPM-LR,Shielded,"0.126 L x 0.118 W (3.20mm x 3.00mm)",DigiKey,"445-174446-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"470nH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_spm3020-lr_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/SPM3020T-R47M-LR/445-174452-1-ND/5962378,"","","","","","","","","4.8A","9A","22.7mOhm Max",FIXED IND 470NH 4.8A 22.7 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TDK SPM3012-LR.PCBLIB,"","",TDK SPM3012-LR,"","","","0.047 (1.20mm)","470nH","100kHz","2020-09-02 01:22:14.333000",Active,TDK Corporation,SPM3020T-R47M-LR,Metal,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"142",Active,"0.60","","",SPM-LR,Shielded,"0.126 L x 0.118 W (3.20mm x 3.00mm)",DigiKey,"445-174452-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"470nH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_spm3020-lr_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/SPM3020T-2R2M-LR/445-174455-1-ND/5962381,"","","","","","","","","2.8A","3.9A","84.2mOhm Max",FIXED IND 2.2UH 2.8A 84.2 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TDK SPM3012-LR.PCBLIB,"","",TDK SPM3012-LR,"","","","0.047 (1.20mm)","2.2µH","100kHz","2020-09-02 01:22:14.330000",Active,TDK Corporation,SPM3020T-2R2M-LR,Metal,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"143",Active,"0.60","","",SPM-LR,Shielded,"0.126 L x 0.118 W (3.20mm x 3.00mm)",DigiKey,"445-174455-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"2.2µH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_spm3020-lr_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/SPM3020T-4R7M-LR/445-174457-1-ND/5962383,"","","","","","","","","1.9A","2.9A","174.5mOhm Max",FIXED IND 4.7UH 1.9A 174.5 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TDK SPM3012-LR.PCBLIB,"","",TDK SPM3012-LR,"","","","0.047 (1.20mm)","4.7µH","100kHz","2020-09-02 01:22:14.327000",Active,TDK Corporation,SPM3020T-4R7M-LR,Metal,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"144",Active,"0.60","","",SPM-LR,Shielded,"0.126 L x 0.118 W (3.20mm x 3.00mm)",DigiKey,"445-174457-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"4.7µH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_spm3020-lr_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/SPM3020T-3R3M-LR/445-174456-1-ND/5962382,"","","","","","","","","2.2A","3.5A","121mOhm Max",FIXED IND 3.3UH 2.2A 121 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TDK SPM3012-LR.PCBLIB,"","",TDK SPM3012-LR,"","","","0.047 (1.20mm)","3.3µH","100kHz","2020-09-02 01:22:14.310000",Active,TDK Corporation,SPM3020T-3R3M-LR,Metal,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"145",Active,"0.60","","",SPM-LR,Shielded,"0.126 L x 0.118 W (3.20mm x 3.00mm)",DigiKey,"445-174456-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"3.3µH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_spm3012-lr_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/SPM3012T-1R0M-LR/445-174441-1-ND/5962367,"","","","","","","","","3.4A","5A","59.4mOhm Max",FIXED IND 1UH 3.4A 59.4 MOHM SMD,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TDK SPM3012-LR.PCBLIB,"","",TDK SPM3012-LR,"","","","0.047 (1.20mm)","1µH","100kHz","2020-09-02 01:22:14.290000",Active,TDK Corporation,SPM3012T-1R0M-LR,Metal,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"146",Active,"0.62","","",SPM-LR,Shielded,"0.126 L x 0.118 W (3.20mm x 3.00mm)",DigiKey,"445-174441-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"1µH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_spm3012-lr_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/SPM3012T-R47M-LR/445-174440-1-ND/5962366,"","","","","","","","","4.5A","7.3A","34.8mOhm Max",FIXED IND 470NH 4.5A 34.8 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TDK SPM3012-LR.PCBLIB,"","",TDK SPM3012-LR,"","","","0.047 (1.20mm)","470nH","100kHz","2020-09-02 01:22:14.287000",Active,TDK Corporation,SPM3012T-R47M-LR,Metal,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"147",Active,"0.62","","",SPM-LR,Shielded,"0.126 L x 0.118 W (3.20mm x 3.00mm)",DigiKey,"445-174440-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"470nH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_spm3012-lr_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/SPM3012T-3R3M-LR/445-174444-1-ND/5962370,"","","","","","","","","1.7A","2.8A","185.4mOhm Max",FIXED IND 3.3UH 1.7A 185.4 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TDK SPM3012-LR.PCBLIB,"","",TDK SPM3012-LR,"","","","0.047 (1.20mm)","3.3µH","100kHz","2020-09-02 01:22:14.283000",Active,TDK Corporation,SPM3012T-3R3M-LR,Metal,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"148",Active,"0.62","","",SPM-LR,Shielded,"0.126 L x 0.118 W (3.20mm x 3.00mm)",DigiKey,"445-174444-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"3.3µH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_spm3012-lr_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/SPM3012T-2R2M-LR/445-174443-1-ND/5962369,"","","","","","","","","2.6A","3.7A","102.3mOhm Max",FIXED IND 2.2UH 2.6A 102.3 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TDK SPM3012-LR.PCBLIB,"","",TDK SPM3012-LR,"","","","0.047 (1.20mm)","2.2µH","100kHz","2020-09-02 01:22:14.267000",Active,TDK Corporation,SPM3012T-2R2M-LR,Metal,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"149",Active,"0.62","","",SPM-LR,Shielded,"0.126 L x 0.118 W (3.20mm x 3.00mm)",DigiKey,"445-174443-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"2.2µH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_spm3015-lr_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/SPM3015T-2R2M-LR/445-174449-1-ND/5962375,"","","","","","","","","2.8A","4A","86.6mOhm Max",FIXED IND 2.2UH 2.8A 86.6 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TDK SPM3012-LR.PCBLIB,"","",TDK SPM3012-LR,"","","","0.047 (1.20mm)","2.2µH","100kHz","2020-09-02 01:22:14.247000",Active,TDK Corporation,SPM3015T-2R2M-LR,Metal,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"150",Active,"0.59","","",SPM-LR,Shielded,"0.126 L x 0.118 W (3.20mm x 3.00mm)",DigiKey,"445-174449-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"2.2µH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_spm3012-lr_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/SPM3012T-1R5M-LR/445-174442-1-ND/5962368,"","","","","","","","","2.9A","4.3A","81.4mOhm Max",FIXED IND 1.5UH 2.9A 81.4 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TDK SPM3012-LR.PCBLIB,"","",TDK SPM3012-LR,"","","","0.047 (1.20mm)","1.5µH","100kHz","2020-09-02 01:22:14.223000",Active,TDK Corporation,SPM3012T-1R5M-LR,Metal,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"151",Active,"0.62","","",SPM-LR,Shielded,"0.126 L x 0.118 W (3.20mm x 3.00mm)",DigiKey,"445-174442-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"1.5µH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_spm3012-lr_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/SPM3012T-4R7M-LR/445-174445-1-ND/5962371,"","","","","","","","","1.5A","2.4A","266.3mOhm Max",FIXED IND 4.7UH 1.5A 266 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TDK SPM3012-LR.PCBLIB,"","",TDK SPM3012-LR,"","","","0.047 (1.20mm)","4.7µH","100kHz","2020-09-02 01:22:14.207000",Active,TDK Corporation,SPM3012T-4R7M-LR,Metal,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"152",Active,"0.62","","",SPM-LR,Shielded,"0.126 L x 0.118 W (3.20mm x 3.00mm)",DigiKey,"445-174445-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"4.7µH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_spm3020-lr_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/SPM3020T-1R5M-LR/445-174454-1-ND/5962380,"","","","","","","","","3.4A","4.4A","55mOhm Max",FIXED IND 1.5UH 3.4A 55 MOHM SMD,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TDK SPM3012-LR.PCBLIB,"","",TDK SPM3012-LR,"","","","0.047 (1.20mm)","1.5µH","100kHz","2020-09-02 01:22:14.187000",Active,TDK Corporation,SPM3020T-1R5M-LR,Metal,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"153",Active,"0.60","","",SPM-LR,Shielded,"0.126 L x 0.118 W (3.20mm x 3.00mm)",DigiKey,"445-174454-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"1.5µH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_spm3020-lr_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/SPM3020T-1R0M-LR/445-174453-1-ND/5962379,"","","","","","","","","3.8A","6.3A","36.9mOhm Max",FIXED IND 1UH 3.8A 36.9 MOHM SMD,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TDK SPM3020-LR.PCBLIB,"","",TDK SPM3020-LR,"","","","0.079 (2.00mm)","1µH","100kHz","2020-09-02 01:22:14.660000",Active,TDK Corporation,SPM3020T-1R0M-LR,Metal,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"154",Active,"0.60","","",SPM-LR,Shielded,"0.126 L x 0.118 W (3.20mm x 3.00mm)",DigiKey,"445-174453-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"1µH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_vlcf4024-2_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/VLCF4024T-100MR90-2/445-8727-1-ND/3083299,"","","","","","","","","900mA","900mA","136mOhm Max",FIXED IND 10UH 900MA 136 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TDK VLCF4024-2.PCBLIB,"","",TDK VLCF4024-2,"","","","0.094 (2.40mm)","10µH","100kHz","2020-09-02 01:22:15.260000",Active,TDK Corporation,VLCF4024T-100MR90-2,Ferrite,"1",Surface Mount,-40°C ~ 105°C,Nonstandard,TapeAndReel,"155",Active,"0.44","","",VLCF,Shielded,"0.157 L x 0.157 W (4.00mm x 4.00mm)",DigiKey,"445-8727-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"10µH"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_power_vlcf4024-2_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/VLCF4024T-1R6N2R1-2/445-8731-1-ND/3083329,"","","","","","","","","2.1A","2.1A","39mOhm Max",FIXED IND 1.6UH 2.1A 39 MOHM SMD,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TDK VLCF4024-2.PCBLIB,"","",TDK VLCF4024-2,"","","","0.094 (2.40mm)","1.6µH","100kHz","2020-09-02 01:22:15.257000",Active,TDK Corporation,VLCF4024T-1R6N2R1-2,Ferrite,"1",Surface Mount,-40°C ~ 105°C,Nonstandard,TapeAndReel,"156",Active,"0.44","","",VLCF,Shielded,"0.157 L x 0.157 W (4.00mm x 4.00mm)",DigiKey,"445-8731-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±30%,Wirewound,"1.6µH"
