"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
General Purpose,"0.015uF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM033C80J153KE01D/490-17008-1-ND/7602007,"","","","","","","","",CAP CER 0.015UF 6.3V X6S 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:34.980000","","",Active,Murata Electronics,GRM033C80J153KE01D,"1","Surface Mount, MLCC",-55°C ~ 105°C,"0201 (0603 Metric)",TapeAndReel,"1220",Active,"0.01","",GRM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17008-1-ND","","","","","","","","","","",,capacitors\capacitor,X6S,"0.013 (0.33mm)",±10%,"","0.015uF","6.3V"
"RF, Microwave, High Frequency","6.3pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1H6R3CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1H6R3CB01D/490-17204-1-ND/7602203,"","","","","","","","",CAP CER 6.3PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:34.890000","","",Active,Murata Electronics,GJM0335C1H6R3CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"1221",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17204-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","6.3pF","50V"
"Automotive, SMPS Filtering","130pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK063CG131JTHF &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK063CG131JTHF/587-5393-1-ND/7066255,"","","","","","","","",CAP CER 130PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:34.780000","","",Active,Taiyo Yuden,TMK063CG131JTHF,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"1222",Active,"0.01",AEC-Q200,M,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"587-5393-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±5%,"","130pF","25V"
"RF, Microwave, High Frequency","9.4pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E9R4CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E9R4CB01D/490-17294-1-ND/7602293,"","","","","","","","",CAP CER 9.4PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:34.683000","","",Active,Murata Electronics,GJM0335C1E9R4CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"1223",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17294-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","9.4pF","25V"
General Purpose,"0.033uF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM033R61C333ME84-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM033R61C333ME84D/490-9989-1-ND/5026300,"","","","","","","","",CAP CER 0.033UF 16V X5R 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:34.600000","","",Active,Murata Electronics,GRM033R61C333ME84D,"1","Surface Mount, MLCC",-55°C ~ 85°C,"0201 (0603 Metric)",TapeAndReel,"1224",Active,"0.01","",GRM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-9989-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.013 (0.33mm)",±20%,"","0.033uF","16V"
General Purpose,"82pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0201JRNPO8BN820/311-1395-1-ND/2833701,"","","","","","","","",CAP CER 82PF 25V C0G/NPO 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:34.527000","","",Active,Yageo,CC0201JRNPO8BN820,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"1225",Active,"0.10","",CC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"311-1395-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±5%,"","82pF","25V"
General Purpose,"3300pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM033R71A332JA01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM033R71A332JA01D/490-17826-1-ND/8540062,"","","","","","","","",CAP CER 3300PF 10V X7R 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:34.480000","","",Active,Murata Electronics,GRM033R71A332JA01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"1226",Active,"0.10","",GRM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17826-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.013 (0.33mm)",±5%,"","3300pF","10V"
General Purpose,"6.8pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0201CRNPO8BN6R8/311-3303-1-ND/6818273,"","","","","","","","",CAP CER 6.8PF 25V NPO 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:34.437000","","",Active,Yageo,CC0201CRNPO8BN6R8,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"1227",Active,"0.10","",CC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"311-3303-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","6.8pF","25V"
General Purpose,"39pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0201JRNPO8BN390/311-1391-1-ND/2833697,"","","","","","","","",CAP CER 39PF 25V C0G/NPO 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:34.360000","","",Active,Yageo,CC0201JRNPO8BN390,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"1228",Active,"0.10","",CC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"311-1391-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±5%,"","39pF","25V"
General Purpose,"12pF",=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0335C1E120FA01D/490-17803-1-ND/8540039,"","","","","","","","",CAP CER 12PF 25V NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:34.253000","","",Active,Murata Electronics,GRM0335C1E120FA01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"1229",Active,"0.10","",GRM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17803-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±1%,"","12pF","25V"
General Purpose,"0.1uF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM033C71C104ME14-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM033C71C104ME14D/490-10388-1-ND/5026261,"","","","","","","","",CAP CER 0.1UF 16V X7S 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:34.173000","","",Active,Murata Electronics,GRM033C71C104ME14D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"1230",Active,"0.01","",GRM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-10388-1-ND","","","","","","","","","","",,capacitors\capacitor,X7S,"0.013 (0.33mm)",±20%,"","0.1uF","16V"
"RF, Microwave, High Frequency","5.1pF",=Value,Datasheet,https://psearch.en.murata.com/capacitor/product/GJM0335C1E5R1DB01%23.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E5R1DB01D/490-14784-1-ND/6606390,"","","","","","","","",CAP CER 5.1PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:34.073000","","",Active,Murata Electronics,GJM0335C1E5R1DB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"1231",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-14784-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.5pF,"","5.1pF","25V"
"RF, Microwave, High Frequency","5.2pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1H5R2CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1H5R2CB01D/490-17193-1-ND/7602192,"","","","","","","","",CAP CER 5.2PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:33.980000","","",Active,Murata Electronics,GJM0335C1H5R2CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"1232",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17193-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","5.2pF","50V"
General Purpose,"2.6pF",=Value,Datasheet,http://www.samsungsem.com/kr/support/product-search/mlcc/CL03C2R6BA3GNNC.jsp,DigiKey Link,http://digikey.com/product-detail/en/samsung-electro-mechanics/CL03C2R6BA3GNNC/1276-6623-1-ND/5961482,"","","","","","","","",CAP CER 2.6PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:33.883000","","",Active,Samsung Electro-Mechanics,CL03C2R6BA3GNNC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"1233",Active,"0.01","",CL,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"1276-6623-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","2.6pF","25V"
General Purpose,"2pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0201BRNPO9BN2R0/311-3293-1-ND/6818263,"","","","","","","","",CAP CER 2PF 50V NPO 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:33.787000","","",Active,Yageo,CC0201BRNPO9BN2R0,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"1234",Active,"0.10","",CC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"311-3293-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","2pF","50V"
"RF, Microwave, High Frequency","6pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1H6R0CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1H6R0CB01D/490-17201-1-ND/7602200,"","","","","","","","",CAP CER 6PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:33.703000","","",Active,Murata Electronics,GJM0335C1H6R0CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"1235",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17201-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","6pF","50V"
General Purpose,"0.047uF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X5R_4V-to-50V_25.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0201KRX5R5BB473/311-1411-1-ND/2833717,"","","","","","","","",CAP CER 0.047UF 6.3V X5R 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:33.607000","","",Active,Yageo,CC0201KRX5R5BB473,"1","Surface Mount, MLCC",-55°C ~ 85°C,"0201 (0603 Metric)",CutTape,"1236",Active,"0.10","",CC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"311-1411-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.013 (0.33mm)",±10%,"","0.047uF","6.3V"
General Purpose,"43pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0335C1H430GA01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0335C1H430GA01D/490-14799-1-ND/6606405,"","","","","","","","",CAP CER 43PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:33.480000","","",Active,Murata Electronics,GRM0335C1H430GA01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"1237",Active,"0.10","",GRM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-14799-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.012 (0.30mm)",±2%,"","43pF","50V"
General Purpose,"910pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK063CG911JT-F &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK063CG911JT-F/587-5296-1-ND/7066158,"","","","","","","","",CAP CER 910PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:33.407000","","",Active,Taiyo Yuden,TMK063CG911JT-F,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"1238",Active,"0.01","",M,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"587-5296-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±5%,"","910pF","25V"
General Purpose,"1.1pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0335C1E1R1CA01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0335C1E1R1CA01D/490-5897-1-ND/3542961,"","","","","","","","",CAP CER 1.1PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:33.280000","","",Active,Murata Electronics,GRM0335C1E1R1CA01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"1239",Active,"0.10","",GRM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-5897-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","1.1pF","25V"
"RF, Microwave, High Frequency","6.1pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1H6R1CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1H6R1CB01D/490-17202-1-ND/7602201,"","","","","","","","",CAP CER 6.1PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:33.190000","","",Active,Murata Electronics,GJM0335C1H6R1CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"1240",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17202-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","6.1pF","50V"
"RF, Microwave, High Frequency","5.9pF",=Value,Datasheet,https://psearch.en.murata.com/capacitor/product/GJM0335C1E5R9CB01%23.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E5R9CB01D/490-17259-1-ND/7602258,"","","","","","","","",CAP CER 5.9PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:33.107000","","",Active,Murata Electronics,GJM0335C1E5R9CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"1241",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17259-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","5.9pF","25V"
General Purpose,"0.22uF",=Value,Datasheet,https://www.yuden.co.jp/productdata/catalog/mlcc01_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/JMK063C6224KP-F/587-6447-1-ND/10285038,"","","","","","","","",CAP CER 0.22UF 6.3V X6S 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:33.010000","","",Active,Taiyo Yuden,JMK063C6224KP-F,"1","Surface Mount, MLCC",-55°C ~ 105°C,"0201 (0603 Metric)",TapeAndReel,"1242",Active,"0.05","",M,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"587-6447-1-ND","","","","","","","","","","",,capacitors\capacitor,X6S,"0.013 (0.33mm)",±10%,"","0.22uF","6.3V"
General Purpose,"0.5pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0201BRNPO8BNR50/311-3290-1-ND/6818260,"","","","","","","","",CAP CER 0.5PF 25V NPO 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:32.927000","","",Active,Yageo,CC0201BRNPO8BNR50,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"1243",Active,"0.01","",CC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"311-3290-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","0.5pF","25V"
"RF, Microwave, High Frequency","4pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E4R0BB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E4R0BB01D/490-12595-1-ND/5797576,"","","","","","","","",CAP CER 4PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:32.843000","","",Active,Murata Electronics,GJM0335C1E4R0BB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"1244",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-12595-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","4pF","25V"
"RF, Microwave, High Frequency","0.3pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1ER30BB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1ER30BB01D/490-3049-1-ND/702315,"","","","","","","","",CAP CER 0.3PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:32.767000","","",Active,Murata Electronics,GJM0335C1ER30BB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"1245",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-3049-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","0.3pF","25V"
"RF, Microwave, High Frequency","2.2pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E2R2BB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E2R2BB01D/490-8070-1-ND/4380356,"","","","","","","","",CAP CER 2.2PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:32.687000","","",Active,Murata Electronics,GJM0335C1E2R2BB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"1246",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-8070-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","2.2pF","25V"
"RF, Microwave, High Frequency","2.7pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E2R7BB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E2R7BB01D/490-8071-1-ND/4380357,"","","","","","","","",CAP CER 2.7PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:32.600000","","",Active,Murata Electronics,GJM0335C1E2R7BB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"1247",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-8071-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","2.7pF","25V"
"RF, Microwave, High Frequency","0.2pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1ER20BB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1ER20BB01D/490-3048-1-ND/702314,"","","","","","","","",CAP CER 0.2PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:32.497000","","",Active,Murata Electronics,GJM0335C1ER20BB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"1248",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-3048-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","0.2pF","25V"
"RF, Microwave, High Frequency","1.6pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E1R6BB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E1R6BB01D/490-11177-1-ND/5333017,"","","","","","","","",CAP CER 1.6PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:32.413000","","",Active,Murata Electronics,GJM0335C1E1R6BB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"1249",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-11177-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","1.6pF","25V"
"RF, Microwave, High Frequency","1.3pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E1R3BB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E1R3BB01D/490-8069-1-ND/4380354,"","","","","","","","",CAP CER 1.3PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:32.333000","","",Active,Murata Electronics,GJM0335C1E1R3BB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"1250",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-8069-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","1.3pF","25V"
"RF, Microwave, High Frequency","1.8pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E1R8BB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E1R8BB01D/490-8581-1-ND/4380355,"","","","","","","","",CAP CER 1.8PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 00:58:32.253000","","",Active,Murata Electronics,GJM0335C1E1R8BB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"1251",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-8581-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","1.8pF","25V"
