"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
General Purpose,"3.7pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E3R7BA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E3R7BA03L/490-13555-1-ND/6048297,"","","","","","","","",CAP CER 3.7PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.727000","","",Active,Murata Electronics,GRM0225C1E3R7BA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13555-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","3.7pF","25V"
General Purpose,"2.8pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E2R8CA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E2R8CA03L/490-13529-1-ND/6048271,"","","","","","","","",CAP CER 2.8PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.727000","","",Active,Murata Electronics,GRM0225C1E2R8CA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13529-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.25pF,"","2.8pF","25V"
General Purpose,"2.8pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E2R8BA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E2R8BA03L/490-13528-1-ND/6048270,"","","","","","","","",CAP CER 2.8PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.730000","","",Active,Murata Electronics,GRM0225C1E2R8BA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13528-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","2.8pF","25V"
General Purpose,"3pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E3R0BA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E3R0BA03L/490-13534-1-ND/6048276,"","","","","","","","",CAP CER 3PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.733000","","",Active,Murata Electronics,GRM0225C1E3R0BA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13534-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","3pF","25V"
General Purpose,"7.5pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E7R5CA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E7R5CA03L/490-13694-1-ND/6048436,"","","","","","","","",CAP CER 7.5PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.737000","","",Active,Murata Electronics,GRM0225C1E7R5CA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13694-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.25pF,"","7.5pF","25V"
General Purpose,"1.8pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E1R8CA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E1R8CA03L/490-13497-1-ND/6048239,"","","","","","","","",CAP CER 1.8PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.740000","","",Active,Murata Electronics,GRM0225C1E1R8CA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13497-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.25pF,"","1.8pF","25V"
General Purpose,"7.5pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E7R5BA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E7R5BA03L/490-13693-1-ND/6048435,"","","","","","","","",CAP CER 7.5PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.743000","","",Active,Murata Electronics,GRM0225C1E7R5BA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13693-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","7.5pF","25V"
General Purpose,"9.1pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E9R1CA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E9R1CA03L/490-13758-1-ND/6048500,"","","","","","","","",CAP CER 9.1PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.743000","","",Active,Murata Electronics,GRM0225C1E9R1CA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13758-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.25pF,"","9.1pF","25V"
General Purpose,"7.7pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E7R7BA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E7R7BA03L/490-13701-1-ND/6048443,"","","","","","","","",CAP CER 7.7PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.747000","","",Active,Murata Electronics,GRM0225C1E7R7BA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13701-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","7.7pF","25V"
General Purpose,"4.1pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E4R1BA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E4R1BA03L/490-13567-1-ND/6048309,"","","","","","","","",CAP CER 4.1PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.750000","","",Active,Murata Electronics,GRM0225C1E4R1BA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13567-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","4.1pF","25V"
General Purpose,"6.8pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E6R8DA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E6R8DA03L/490-13667-1-ND/6048409,"","","","","","","","",CAP CER 6.8PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.750000","","",Active,Murata Electronics,GRM0225C1E6R8DA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13667-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.5pF,"","6.8pF","25V"
General Purpose,"7.9pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E7R9CA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E7R9CA03L/490-13710-1-ND/6048452,"","","","","","","","",CAP CER 7.9PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.753000","","",Active,Murata Electronics,GRM0225C1E7R9CA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13710-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.25pF,"","7.9pF","25V"
General Purpose,"1.6pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E1R6BA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E1R6BA03L/490-13490-1-ND/6048232,"","","","","","","","",CAP CER 1.6PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.757000","","",Active,Murata Electronics,GRM0225C1E1R6BA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13490-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","1.6pF","25V"
General Purpose,"8.5pF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E8R5BA03L/490-13733-1-ND/6048475,"","","","","","","","",CAP CER 8.5PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.760000","","",Active,Murata Electronics,GRM0225C1E8R5BA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13733-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","8.5pF","25V"
General Purpose,"7.3pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E7R3BA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E7R3BA03L/490-13685-1-ND/6048427,"","","","","","","","",CAP CER 7.3PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.760000","","",Active,Murata Electronics,GRM0225C1E7R3BA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13685-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","7.3pF","25V"
General Purpose,"6.6pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E6R6DA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E6R6DA03L/490-13659-1-ND/6048401,"","","","","","","","",CAP CER 6.6PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.763000","","",Active,Murata Electronics,GRM0225C1E6R6DA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13659-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.5pF,"","6.6pF","25V"
General Purpose,"5.6pF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E5R6DA03L/490-13619-1-ND/6048361,"","","","","","","","",CAP CER 5.6PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.767000","","",Active,Murata Electronics,GRM0225C1E5R6DA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13619-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.5pF,"","5.6pF","25V"
General Purpose,"5.1pF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E5R1BA03L/490-13597-1-ND/6048339,"","","","","","","","",CAP CER 5.1PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.770000","","",Active,Murata Electronics,GRM0225C1E5R1BA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13597-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","5.1pF","25V"
General Purpose,"1.6pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E1R6CA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E1R6CA03L/490-13491-1-ND/6048233,"","","","","","","","",CAP CER 1.6PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.773000","","",Active,Murata Electronics,GRM0225C1E1R6CA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13491-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.25pF,"","1.6pF","25V"
General Purpose,"15pF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E150JA03L/490-13469-1-ND/6048211,"","","","","","","","",CAP CER 15PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.777000","","",Active,Murata Electronics,GRM0225C1E150JA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13469-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±5%,"","15pF","25V"
General Purpose,"6.5pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E6R5BA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E6R5BA03L/490-13653-1-ND/6048395,"","","","","","","","",CAP CER 6.5PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.780000","","",Active,Murata Electronics,GRM0225C1E6R5BA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13653-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","6.5pF","25V"
General Purpose,"6.2pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E6R2DA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E6R2DA03L/490-13643-1-ND/6048385,"","","","","","","","",CAP CER 6.2PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.783000","","",Active,Murata Electronics,GRM0225C1E6R2DA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13643-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.5pF,"","6.2pF","25V"
General Purpose,"9.1pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E9R1BA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E9R1BA03L/490-13757-1-ND/6048499,"","","","","","","","",CAP CER 9.1PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.783000","","",Active,Murata Electronics,GRM0225C1E9R1BA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13757-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","9.1pF","25V"
General Purpose,"6.2pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E6R2CA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E6R2CA03L/490-13642-1-ND/6048384,"","","","","","","","",CAP CER 6.2PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.787000","","",Active,Murata Electronics,GRM0225C1E6R2CA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13642-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.25pF,"","6.2pF","25V"
General Purpose,"4.6pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E4R6BA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E4R6BA03L/490-13582-1-ND/6048324,"","","","","","","","",CAP CER 4.6PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.790000","","",Active,Murata Electronics,GRM0225C1E4R6BA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13582-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","4.6pF","25V"
General Purpose,"4.4pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E4R4BA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E4R4BA03L/490-13576-1-ND/6048318,"","","","","","","","",CAP CER 4.4PF 25V NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.793000","","",Active,Murata Electronics,GRM0225C1E4R4BA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13576-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","4.4pF","25V"
General Purpose,"2.5pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E2R5CA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E2R5CA03L/490-13520-1-ND/6048262,"","","","","","","","",CAP CER 2.5PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.813000","","",Active,Murata Electronics,GRM0225C1E2R5CA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13520-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.25pF,"","2.5pF","25V"
General Purpose,"4.3pF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E4R3BA03L/490-13573-1-ND/6048315,"","","","","","","","",CAP CER 4.3PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.817000","","",Active,Murata Electronics,GRM0225C1E4R3BA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13573-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","4.3pF","25V"
General Purpose,"3.8pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E3R8BA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E3R8BA03L/490-13558-1-ND/6048300,"","","","","","","","",CAP CER 3.8PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.817000","","",Active,Murata Electronics,GRM0225C1E3R8BA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13558-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","3.8pF","25V"
