Part Type,Part Number,Schematic Part,Part Value,Tolerance,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Temperature Coefficient,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
Resistor,RMCF2512JT4R30,resistors\2512_6432Metric,4.3,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,RES 4.3 OHM 5% 1W 2512,Surface Mount,0.248 L x 0.126 W (6.30mm x 3.20mm),2,±400ppm/°C,-55°C ~ 155°C,,Stackpole Electronics Inc,,,
Resistor,RMCF2512JT110R,resistors\2512_6432Metric,110,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,RES 110 OHM 5% 1W 2512,Surface Mount,0.248 L x 0.126 W (6.30mm x 3.20mm),2,±200ppm/°C,-55°C ~ 155°C,,Stackpole Electronics Inc,,,
Resistor,RMCF2512JT47K0,resistors\2512_6432Metric,47k,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,RES 47K OHM 5% 1W 2512,Surface Mount,0.248 L x 0.126 W (6.30mm x 3.20mm),2,±200ppm/°C,-55°C ~ 155°C,,Stackpole Electronics Inc,,,
Resistor,RMCF2512JT2R40,resistors\2512_6432Metric,2.4,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,RES 2.4 OHM 5% 1W 2512,Surface Mount,0.248 L x 0.126 W (6.30mm x 3.20mm),2,±400ppm/°C,-55°C ~ 155°C,,Stackpole Electronics Inc,,,
Resistor,RMCF2512JT200K,resistors\2512_6432Metric,200k,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,RES 200K OHM 5% 1W 2512,Surface Mount,0.248 L x 0.126 W (6.30mm x 3.20mm),2,±200ppm/°C,-55°C ~ 155°C,,Stackpole Electronics Inc,,,
Resistor,RMCF2512JT43R0,resistors\2512_6432Metric,43,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,RES 43 OHM 5% 1W 2512,Surface Mount,0.248 L x 0.126 W (6.30mm x 3.20mm),2,±200ppm/°C,-55°C ~ 155°C,,Stackpole Electronics Inc,,,
Resistor,RMCF2512JT240R,resistors\2512_6432Metric,240,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,RES 240 OHM 5% 1W 2512,Surface Mount,0.248 L x 0.126 W (6.30mm x 3.20mm),2,±200ppm/°C,-55°C ~ 155°C,,Stackpole Electronics Inc,,,
Resistor,RMCF2512JT150K,resistors\2512_6432Metric,150k,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,RES 150K OHM 5% 1W 2512,Surface Mount,0.248 L x 0.126 W (6.30mm x 3.20mm),2,±200ppm/°C,-55°C ~ 155°C,,Stackpole Electronics Inc,,,
Resistor,RMCF2512JT51K0,resistors\2512_6432Metric,51k,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://www.seielect.com/catalog/sei-packaging.pdf,RES 51K OHM 5% 1W 2512,Surface Mount,0.248 L x 0.126 W (6.30mm x 3.20mm),2,±200ppm/°C,-55°C ~ 155°C,,Stackpole Electronics Inc,,,
Resistor,RMCF2512JT15K0,resistors\2512_6432Metric,15k,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,RES 15K OHM 5% 1W 2512,Surface Mount,0.248 L x 0.126 W (6.30mm x 3.20mm),2,±200ppm/°C,-55°C ~ 155°C,,Stackpole Electronics Inc,,,
Resistor,CRGH2512J27R,resistors\2512_6432Metric,27,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,2W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773204-1&DocType=DS&DocLang=English,RES SMD 27 OHM 5% 2W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,CRGH2512J1K2,resistors\2512_6432Metric,1.2k,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,2W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1309350_PASSIVE_COMPONENT&DocType=CS&DocLang=English,RES SMD 1.2K OHM 5% 2W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,CRGH2512J4K7,resistors\2512_6432Metric,4.7k,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,2W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1309350_PASSIVE_COMPONENT&DocType=CS&DocLang=English,RES SMD 4.7K OHM 5% 2W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,CRGH2512J15R,resistors\2512_6432Metric,15,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,2W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773204-1&DocType=DS&DocLang=English,RES SMD 15 OHM 5% 2W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,CRGH2512J120R,resistors\2512_6432Metric,120,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,2W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1309350_PASSIVE_COMPONENT&DocType=CS&DocLang=English,RES SMD 120 OHM 5% 2W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,CRGH2512J220R,resistors\2512_6432Metric,220,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,2W,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1309350_PASSIVE_COMPONENT&DocType=CS&DocLang=English,RES SMD 220 OHM 5% 2W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,TE Connectivity Passive Product,,,
Resistor,AC2512FK-073RL,resistors\2512_6432Metric,3,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AC_51_RoHS_L_7.pdf,RES 3 OHM 1% 1W 2512,Surface Mount,0.250 L x 0.122 W (6.35mm x 3.10mm),2,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
Resistor,PT2512FK-070R4L,resistors\2512_6432Metric,400m,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,http://www.yageo.com/exep/pages/download/literatures/R-chip_current%20sensor_20140512.pdf,RES 0.4 OHM 1% 1W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±75ppm/°C,-55°C ~ 155°C,,Yageo,,,
Resistor,ERJ-1TNF3002U,resistors\2512_6432Metric,30k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 30K OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF5101U,resistors\2512_6432Metric,5.1k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 5.1K OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF3001U,resistors\2512_6432Metric,3k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 3K OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF1910U,resistors\2512_6432Metric,191,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 191 OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF1500U,resistors\2512_6432Metric,150,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 150 OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF1200U,resistors\2512_6432Metric,120,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 120 OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF66R5U,resistors\2512_6432Metric,66.5,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 66.5 OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF39R0U,resistors\2512_6432Metric,39,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 39 OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF33R2U,resistors\2512_6432Metric,33.2,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 33.2 OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF30R0U,resistors\2512_6432Metric,30,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 30 OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF25R5U,resistors\2512_6432Metric,25.5,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 25.5 OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF12R4U,resistors\2512_6432Metric,12.4,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 12.4 OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF3003U,resistors\2512_6432Metric,300k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 300K OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF2202U,resistors\2512_6432Metric,22k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 22K OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF8201U,resistors\2512_6432Metric,8.2k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 8.2K OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF1201U,resistors\2512_6432Metric,1.2k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.2K OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF47R0U,resistors\2512_6432Metric,47,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 47 OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF8200U,resistors\2512_6432Metric,820,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 820 OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF3900U,resistors\2512_6432Metric,390,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 390 OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF2200U,resistors\2512_6432Metric,220,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 220 OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF1000U,resistors\2512_6432Metric,100,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 100 OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF15R0U,resistors\2512_6432Metric,15,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 15 OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF51R0U,resistors\2512_6432Metric,51,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 51 OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF20R0U,resistors\2512_6432Metric,20,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 20 OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF2001U,resistors\2512_6432Metric,2k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 2K OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF22R0U,resistors\2512_6432Metric,22,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 22 OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF1002U,resistors\2512_6432Metric,10k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 10K OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF2551U,resistors\2512_6432Metric,2.55k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 2.55K OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF3000U,resistors\2512_6432Metric,300,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 300 OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF3901U,resistors\2512_6432Metric,3.9k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 3.9K OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF4700U,resistors\2512_6432Metric,470,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 470 OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,CRM2512-FX-2R00ELF,resistors\2512_6432Metric,2,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,2W,,https://www.bourns.com/docs/Product-Datasheets/CRM.pdf,RES SMD 2 OHM 1% 2W 2512,Surface Mount,0.248 L x 0.122 W (6.30mm x 3.10mm),2,±100ppm/°C,-55°C ~ 155°C,,Bourns Inc.,,,
Resistor,RMCF2512JTR100,resistors\2512_6432Metric,100m,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,RES 0.1 OHM 5% 1W 2512,Surface Mount,0.248 L x 0.126 W (6.30mm x 3.20mm),2,±200ppm/°C,-55°C ~ 155°C,,Stackpole Electronics Inc,,,
Resistor,ERJ-1TNF1004U,resistors\2512_6432Metric,1M,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1M OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF1003U,resistors\2512_6432Metric,100k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 100K OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF2201U,resistors\2512_6432Metric,2.2k,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 2.2K OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF82R0U,resistors\2512_6432Metric,82,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 82 OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF12R0U,resistors\2512_6432Metric,12,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 12 OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF36R0U,resistors\2512_6432Metric,36,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 36 OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-1TNF61R9U,resistors\2512_6432Metric,61.9,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 61.9 OHM 1% 1W 2512,Surface Mount,0.252 L x 0.126 W (6.40mm x 3.20mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,CRL2512-JW-R100ELF,resistors\2512_6432Metric,100m,±5%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://www.bourns.com/docs/Product-Datasheets/CRL.pdf,RES 0.1 OHM 5% 1W 2512,Surface Mount,0.248 L x 0.122 W (6.30mm x 3.10mm),2,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
Resistor,RL2512FK-070R082L,resistors\2512_6432Metric,82m,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,http://www.yageo.com/documents/recent/PYu-RL_Group_521_RoHS_L_2.pdf,RES 0.082 OHM 1% 1W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±800ppm/°C,-55°C ~ 155°C,,Yageo,,,
Resistor,RL2512FK-070R075L,resistors\2512_6432Metric,75m,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,http://www.yageo.com/documents/recent/PYu-RL_Group_521_RoHS_L_2.pdf,RES 0.075 OHM 1% 1W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±800ppm/°C,-55°C ~ 155°C,,Yageo,,,
Resistor,RL2512FK-070R056L,resistors\2512_6432Metric,56m,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,http://www.yageo.com/documents/recent/PYu-RL_Group_521_RoHS_L_2.pdf,RES 0.056 OHM 1% 1W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±800ppm/°C,-55°C ~ 155°C,,Yageo,,,
Resistor,RL2512FK-070R068L,resistors\2512_6432Metric,68m,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,http://www.yageo.com/documents/recent/PYu-RL_Group_521_RoHS_L_2.pdf,RES 0.068 OHM 1% 1W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±800ppm/°C,-55°C ~ 155°C,,Yageo,,,
Resistor,RL2512FK-070R06L,resistors\2512_6432Metric,60m,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,http://www.yageo.com/documents/recent/PYu-RL_Group_521_RoHS_L_2.pdf,RES 0.06 OHM 1% 1W 2512,Surface Mount,0.250 L x 0.126 W (6.35mm x 3.20mm),2,±800ppm/°C,-55°C ~ 155°C,,Yageo,,,
Resistor,CRM2512AFX-10R0ELF,resistors\2512_6432Metric,10,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,2W,,https://www.bourns.com/docs/product-datasheets/crm-a.pdf,RES 10 OHM 1% 2W 2512,Surface Mount,0.248 L x 0.122 W (6.30mm x 3.10mm),2,±100ppm/°C,-55°C ~ 155°C,,Bourns Inc.,,,
Resistor,RC2512FK-071RL,resistors\2512_6432Metric,1,±1%,,"R2512N,R2512L,R2512M",2512 (6432 Metric),R,1W,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,RES SMD 1 OHM 1% 1W 2512,Surface Mount,0.250 L x 0.122 W (6.35mm x 3.10mm),2,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
